Timestamp(ns),IMG_num, Position_X(m),Position_Y(m),Position_Z(m),qx,qy,qz,qw, Rotation_X(rad),Rotation_Y(rad),Rotation_Z(rad)
3.29091E+12,657,-2.653,0.305,-5.122,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29093E+12,658,-2.658,0.305,-5.132,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29094E+12,659,-2.663,0.306,-5.143,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29096E+12,660,-2.669,0.306,-5.153,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29098E+12,661,-2.675,0.307,-5.164,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29099E+12,662,-2.68,0.307,-5.174,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29101E+12,663,-2.685,0.308,-5.185,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29103E+12,664,-2.69,0.309,-5.195,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29104E+12,665,-2.695,0.309,-5.205,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29106E+12,666,-2.7,0.31,-5.215,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29108E+12,667,-2.704,0.311,-5.225,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29109E+12,668,-2.71,0.312,-5.236,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29111E+12,669,-2.715,0.312,-5.244,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29113E+12,670,-2.721,0.312,-5.254,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29114E+12,671,-2.726,0.313,-5.265,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29116E+12,672,-2.731,0.313,-5.273,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29118E+12,673,-2.737,0.312,-5.283,-0.1,0.23,0.02,0.97,-0.21,0.47,0.05
3.29119E+12,674,-2.743,0.311,-5.292,-0.1,0.23,0.02,0.97,-0.21,0.47,0.05
3.29121E+12,675,-2.749,0.311,-5.302,-0.1,0.23,0.02,0.97,-0.21,0.47,0.05
3.29123E+12,676,-2.754,0.309,-5.311,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29124E+12,677,-2.76,0.309,-5.32,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29126E+12,678,-2.766,0.309,-5.329,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29128E+12,679,-2.771,0.309,-5.338,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29129E+12,680,-2.777,0.307,-5.347,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29131E+12,681,-2.783,0.307,-5.356,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29133E+12,682,-2.788,0.308,-5.366,-0.1,0.23,0.03,0.97,-0.21,0.47,0.05
3.29134E+12,683,-2.794,0.307,-5.374,-0.1,0.23,0.03,0.97,-0.21,0.48,0.05
3.29136E+12,684,-2.799,0.306,-5.383,-0.11,0.24,0.03,0.97,-0.21,0.48,0.05
3.29138E+12,685,-2.805,0.305,-5.393,-0.11,0.24,0.03,0.97,-0.21,0.48,0.05
3.29139E+12,686,-2.811,0.305,-5.403,-0.11,0.24,0.03,0.97,-0.22,0.48,0.05
3.29141E+12,687,-2.817,0.304,-5.412,-0.11,0.24,0.03,0.97,-0.22,0.48,0.05
3.29143E+12,688,-2.822,0.304,-5.421,-0.11,0.24,0.03,0.97,-0.22,0.48,0.05
3.29144E+12,689,-2.828,0.303,-5.43,-0.11,0.24,0.03,0.97,-0.22,0.48,0.05
3.29146E+12,690,-2.834,0.303,-5.439,-0.11,0.24,0.03,0.97,-0.22,0.48,0.06
3.29148E+12,691,-2.84,0.302,-5.449,-0.11,0.24,0.03,0.97,-0.22,0.48,0.06
3.29149E+12,692,-2.846,0.302,-5.457,-0.11,0.24,0.03,0.97,-0.22,0.48,0.06
3.29151E+12,693,-2.852,0.301,-5.467,-0.11,0.24,0.03,0.96,-0.22,0.48,0.06
3.29153E+12,694,-2.858,0.301,-5.475,-0.11,0.24,0.03,0.96,-0.22,0.48,0.06
3.29154E+12,695,-2.864,0.3,-5.484,-0.11,0.24,0.03,0.96,-0.22,0.48,0.06
3.29156E+12,696,-2.87,0.3,-5.494,-0.11,0.24,0.03,0.96,-0.22,0.48,0.06
3.29158E+12,697,-2.877,0.3,-5.503,-0.11,0.24,0.03,0.96,-0.22,0.48,0.06
3.29159E+12,698,-2.883,0.299,-5.513,-0.11,0.24,0.03,0.96,-0.22,0.48,0.06
3.29161E+12,699,-2.888,0.298,-5.521,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29163E+12,700,-2.895,0.297,-5.531,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29164E+12,701,-2.901,0.297,-5.541,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29166E+12,702,-2.906,0.297,-5.55,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29168E+12,703,-2.912,0.296,-5.56,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29169E+12,704,-2.918,0.296,-5.569,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29171E+12,705,-2.924,0.295,-5.578,-0.11,0.24,0.03,0.96,-0.23,0.48,0.06
3.29173E+12,706,-2.93,0.295,-5.588,-0.11,0.24,0.03,0.96,-0.23,0.49,0.06
3.29174E+12,707,-2.935,0.295,-5.598,-0.11,0.24,0.03,0.96,-0.23,0.49,0.06
3.29176E+12,708,-2.941,0.294,-5.607,-0.11,0.24,0.03,0.96,-0.23,0.49,0.06
3.29178E+12,709,-2.948,0.294,-5.617,-0.11,0.24,0.03,0.96,-0.23,0.49,0.06
3.29179E+12,710,-2.954,0.294,-5.626,-0.11,0.24,0.03,0.96,-0.23,0.49,0.06
3.29181E+12,711,-2.96,0.293,-5.637,-0.12,0.24,0.03,0.96,-0.23,0.49,0.06
3.29183E+12,712,-2.966,0.293,-5.647,-0.12,0.24,0.03,0.96,-0.23,0.49,0.06
3.29184E+12,713,-2.972,0.293,-5.656,-0.12,0.24,0.03,0.96,-0.23,0.49,0.06
3.29186E+12,714,-2.978,0.292,-5.666,-0.12,0.24,0.03,0.96,-0.24,0.49,0.06
3.29188E+12,715,-2.985,0.292,-5.676,-0.12,0.24,0.03,0.96,-0.24,0.49,0.06
3.29189E+12,716,-2.99,0.291,-5.686,-0.12,0.24,0.03,0.96,-0.24,0.49,0.06
3.29191E+12,717,-2.996,0.291,-5.696,-0.12,0.24,0.03,0.96,-0.24,0.49,0.06
3.29193E+12,718,-3.008,0.29,-5.717,-0.12,0.24,0.03,0.96,-0.24,0.49,0.06
3.29196E+12,719,-3.015,0.289,-5.727,-0.12,0.24,0.03,0.96,-0.24,0.5,0.06
3.29198E+12,720,-3.022,0.289,-5.738,-0.12,0.24,0.03,0.96,-0.24,0.5,0.06
3.29199E+12,721,-3.034,0.288,-5.758,-0.12,0.25,0.03,0.96,-0.24,0.5,0.06
3.29203E+12,722,-3.041,0.287,-5.769,-0.12,0.25,0.03,0.96,-0.24,0.5,0.06
3.29204E+12,723,-3.047,0.287,-5.779,-0.12,0.25,0.03,0.96,-0.25,0.5,0.06
3.29206E+12,724,-3.054,0.286,-5.791,-0.12,0.25,0.03,0.96,-0.25,0.5,0.06
3.29208E+12,725,-3.066,0.285,-5.81,-0.12,0.25,0.03,0.96,-0.25,0.5,0.06
3.29211E+12,726,-3.073,0.285,-5.821,-0.12,0.25,0.03,0.96,-0.25,0.5,0.06
3.29213E+12,727,-3.086,0.284,-5.841,-0.12,0.25,0.03,0.96,-0.25,0.5,0.06
3.29216E+12,728,-3.094,0.283,-5.853,-0.12,0.25,0.03,0.96,-0.25,0.5,0.06
3.29218E+12,729,-3.107,0.281,-5.873,-0.13,0.25,0.03,0.96,-0.25,0.5,0.06
3.29221E+12,730,-3.114,0.28,-5.884,-0.13,0.25,0.03,0.96,-0.25,0.5,0.06
3.29223E+12,731,-3.128,0.279,-5.905,-0.13,0.25,0.03,0.96,-0.26,0.51,0.06
3.29226E+12,732,-3.134,0.278,-5.915,-0.13,0.25,0.03,0.96,-0.26,0.51,0.06
3.29228E+12,733,-3.148,0.277,-5.936,-0.13,0.25,0.03,0.96,-0.26,0.51,0.06
3.29231E+12,734,-3.155,0.276,-5.947,-0.13,0.25,0.03,0.96,-0.26,0.51,0.06
3.29233E+12,735,-3.168,0.274,-5.968,-0.13,0.25,0.03,0.96,-0.26,0.51,0.06
3.29236E+12,736,-3.174,0.273,-5.978,-0.13,0.25,0.03,0.96,-0.27,0.51,0.06
3.29238E+12,737,-3.187,0.273,-5.998,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29241E+12,738,-3.194,0.272,-6.009,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29243E+12,739,-3.2,0.272,-6.019,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29244E+12,740,-3.213,0.272,-6.038,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29248E+12,741,-3.22,0.272,-6.048,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29249E+12,742,-3.228,0.271,-6.058,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29251E+12,743,-3.235,0.271,-6.068,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29253E+12,744,-3.249,0.27,-6.086,-0.13,0.25,0.03,0.96,-0.27,0.51,0.07
3.29256E+12,745,-3.257,0.27,-6.096,-0.13,0.25,0.03,0.96,-0.27,0.52,0.07
3.29258E+12,746,-3.265,0.27,-6.106,-0.13,0.25,0.03,0.96,-0.27,0.52,0.07
3.29259E+12,747,-3.28,0.27,-6.125,-0.13,0.26,0.03,0.96,-0.27,0.52,0.07
3.29263E+12,748,-3.288,0.269,-6.135,-0.13,0.26,0.03,0.96,-0.27,0.52,0.07
3.29264E+12,749,-3.296,0.269,-6.146,-0.13,0.26,0.04,0.96,-0.27,0.52,0.07
3.29266E+12,750,-3.311,0.268,-6.166,-0.13,0.26,0.04,0.96,-0.27,0.52,0.07
3.29269E+12,751,-3.32,0.268,-6.177,-0.13,0.26,0.04,0.96,-0.27,0.52,0.07
3.29271E+12,752,-3.327,0.267,-6.187,-0.13,0.26,0.04,0.96,-0.27,0.52,0.07
3.29273E+12,753,-3.343,0.267,-6.208,-0.13,0.26,0.04,0.96,-0.27,0.52,0.07
3.29276E+12,754,-3.351,0.266,-6.219,-0.13,0.26,0.04,0.96,-0.27,0.52,0.07
3.29278E+12,755,-3.359,0.266,-6.23,-0.13,0.26,0.04,0.96,-0.27,0.53,0.07
3.29279E+12,756,-3.374,0.265,-6.251,-0.14,0.26,0.04,0.96,-0.27,0.53,0.08
3.29283E+12,757,-3.382,0.265,-6.263,-0.14,0.26,0.04,0.96,-0.27,0.53,0.08
3.29284E+12,758,-3.39,0.264,-6.273,-0.14,0.26,0.04,0.96,-0.28,0.53,0.08
3.29286E+12,759,-3.406,0.263,-6.295,-0.14,0.26,0.04,0.96,-0.28,0.53,0.08
3.29289E+12,760,-3.414,0.263,-6.306,-0.14,0.26,0.04,0.95,-0.28,0.53,0.08
3.29291E+12,761,-3.422,0.262,-6.317,-0.14,0.26,0.04,0.95,-0.28,0.53,0.08
3.29293E+12,762,-3.438,0.262,-6.339,-0.14,0.26,0.04,0.95,-0.28,0.53,0.08
3.29296E+12,763,-3.447,0.261,-6.35,-0.14,0.26,0.04,0.95,-0.28,0.53,0.08
3.29298E+12,764,-3.456,0.261,-6.361,-0.14,0.26,0.04,0.95,-0.28,0.53,0.08
3.29299E+12,765,-3.472,0.261,-6.382,-0.14,0.26,0.04,0.95,-0.28,0.54,0.08
3.29303E+12,766,-3.488,0.261,-6.404,-0.14,0.26,0.04,0.95,-0.28,0.54,0.08
3.29306E+12,767,-3.497,0.262,-6.416,-0.14,0.26,0.04,0.95,-0.28,0.54,0.08
3.29308E+12,768,-3.505,0.262,-6.427,-0.14,0.26,0.04,0.95,-0.28,0.54,0.08
3.29309E+12,769,-3.521,0.261,-6.449,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29313E+12,770,-3.529,0.26,-6.461,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29314E+12,771,-3.538,0.259,-6.473,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29316E+12,772,-3.555,0.259,-6.495,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29319E+12,773,-3.564,0.259,-6.507,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29321E+12,774,-3.572,0.258,-6.518,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29323E+12,775,-3.58,0.258,-6.529,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29324E+12,776,-3.598,0.257,-6.552,-0.14,0.27,0.04,0.95,-0.28,0.54,0.08
3.29328E+12,777,-3.607,0.257,-6.564,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29329E+12,778,-3.616,0.257,-6.576,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29331E+12,779,-3.625,0.256,-6.587,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29333E+12,780,-3.642,0.256,-6.61,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29336E+12,781,-3.651,0.256,-6.622,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29338E+12,782,-3.659,0.255,-6.634,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29339E+12,783,-3.676,0.255,-6.657,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29343E+12,784,-3.685,0.254,-6.669,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29344E+12,785,-3.694,0.254,-6.68,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29346E+12,786,-3.71,0.253,-6.704,-0.14,0.27,0.04,0.95,-0.29,0.55,0.08
3.29349E+12,787,-3.719,0.253,-6.715,-0.14,0.27,0.04,0.95,-0.29,0.56,0.08
3.29351E+12,788,-3.727,0.252,-6.727,-0.14,0.27,0.04,0.95,-0.29,0.56,0.08
3.29353E+12,789,-3.743,0.252,-6.75,-0.14,0.27,0.04,0.95,-0.29,0.56,0.08
3.29356E+12,790,-3.753,0.251,-6.762,-0.14,0.27,0.04,0.95,-0.29,0.56,0.08
3.29358E+12,791,-3.762,0.251,-6.774,-0.14,0.27,0.04,0.95,-0.29,0.56,0.08
3.29359E+12,792,-3.779,0.25,-6.796,-0.15,0.28,0.04,0.95,-0.3,0.56,0.08
3.29363E+12,793,-3.788,0.25,-6.808,-0.14,0.28,0.04,0.95,-0.29,0.56,0.08
3.29364E+12,794,-3.796,0.249,-6.818,-0.14,0.28,0.04,0.95,-0.29,0.56,0.08
3.29366E+12,795,-3.813,0.249,-6.84,-0.15,0.28,0.04,0.95,-0.3,0.56,0.08
3.29369E+12,796,-3.821,0.249,-6.852,-0.15,0.28,0.04,0.95,-0.3,0.56,0.08
3.29371E+12,797,-3.829,0.249,-6.862,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29373E+12,798,-3.845,0.249,-6.884,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29376E+12,799,-3.853,0.249,-6.894,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29378E+12,800,-3.86,0.249,-6.905,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29379E+12,801,-3.869,0.249,-6.916,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29381E+12,802,-3.884,0.249,-6.936,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29384E+12,803,-3.892,0.248,-6.947,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29386E+12,804,-3.906,0.247,-6.968,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29389E+12,805,-3.914,0.247,-6.979,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29391E+12,806,-3.922,0.247,-6.989,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29393E+12,807,-3.937,0.246,-7.01,-0.15,0.28,0.04,0.95,-0.3,0.57,0.08
3.29396E+12,808,-3.945,0.246,-7.021,-0.15,0.28,0.04,0.95,-0.3,0.58,0.08
3.29398E+12,809,-3.962,0.246,-7.042,-0.15,0.28,0.04,0.95,-0.3,0.58,0.08
3.29401E+12,810,-3.97,0.246,-7.053,-0.15,0.28,0.04,0.95,-0.3,0.58,0.08
3.29403E+12,811,-3.987,0.246,-7.073,-0.15,0.28,0.04,0.95,-0.3,0.58,0.08
3.29406E+12,812,-3.996,0.246,-7.084,-0.14,0.28,0.04,0.95,-0.3,0.58,0.08
3.29407E+12,813,-4.004,0.246,-7.094,-0.14,0.28,0.04,0.95,-0.3,0.58,0.08
3.29409E+12,814,-4.02,0.245,-7.116,-0.14,0.29,0.04,0.95,-0.29,0.58,0.08
3.29412E+12,815,-4.029,0.245,-7.127,-0.14,0.29,0.04,0.95,-0.29,0.58,0.08
3.29414E+12,816,-4.044,0.244,-7.148,-0.14,0.29,0.04,0.95,-0.29,0.58,0.08
3.29418E+12,817,-4.054,0.244,-7.16,-0.14,0.29,0.04,0.95,-0.3,0.58,0.08
3.29419E+12,818,-4.062,0.244,-7.171,-0.14,0.29,0.04,0.95,-0.29,0.58,0.08
3.29421E+12,819,-4.079,0.244,-7.192,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29424E+12,820,-4.088,0.244,-7.204,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29426E+12,821,-4.096,0.243,-7.215,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29427E+12,822,-4.105,0.243,-7.226,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29429E+12,823,-4.122,0.243,-7.249,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29432E+12,824,-4.131,0.243,-7.26,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29434E+12,825,-4.139,0.243,-7.271,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29436E+12,826,-4.148,0.243,-7.283,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29438E+12,827,-4.165,0.244,-7.306,-0.14,0.29,0.04,0.95,-0.29,0.59,0.08
3.29441E+12,828,-4.173,0.243,-7.318,-0.14,0.29,0.04,0.94,-0.29,0.59,0.08
3.29443E+12,829,-4.191,0.243,-7.341,-0.14,0.29,0.04,0.94,-0.29,0.59,0.07
3.29446E+12,830,-4.201,0.243,-7.353,-0.14,0.29,0.04,0.94,-0.29,0.6,0.07
3.29447E+12,831,-4.21,0.243,-7.364,-0.14,0.29,0.04,0.94,-0.29,0.6,0.07
3.29449E+12,832,-4.219,0.243,-7.376,-0.14,0.29,0.04,0.94,-0.29,0.6,0.07
3.29451E+12,833,-4.238,0.243,-7.399,-0.14,0.29,0.04,0.94,-0.29,0.6,0.07
3.29454E+12,834,-4.248,0.244,-7.41,-0.14,0.29,0.04,0.94,-0.29,0.6,0.07
3.29456E+12,835,-4.267,0.244,-7.433,-0.14,0.3,0.04,0.94,-0.29,0.6,0.07
3.29459E+12,836,-4.276,0.244,-7.445,-0.14,0.3,0.04,0.94,-0.29,0.6,0.07
3.29461E+12,837,-4.295,0.243,-7.47,-0.14,0.3,0.04,0.94,-0.29,0.6,0.07
3.29464E+12,838,-4.304,0.243,-7.483,-0.14,0.3,0.04,0.94,-0.29,0.6,0.07
3.29466E+12,839,-4.324,0.242,-7.508,-0.14,0.3,0.04,0.94,-0.29,0.6,0.07
3.29469E+12,840,-4.334,0.241,-7.522,-0.14,0.3,0.04,0.94,-0.29,0.61,0.07
3.29471E+12,841,-4.354,0.24,-7.547,-0.14,0.3,0.04,0.94,-0.29,0.61,0.07
3.29474E+12,842,-4.364,0.239,-7.56,-0.14,0.3,0.04,0.94,-0.29,0.61,0.07
3.29476E+12,843,-4.375,0.238,-7.573,-0.14,0.3,0.04,0.94,-0.29,0.61,0.07
3.29478E+12,844,-4.394,0.237,-7.598,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29481E+12,845,-4.404,0.236,-7.61,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29482E+12,846,-4.415,0.235,-7.623,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29484E+12,847,-4.425,0.235,-7.636,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29486E+12,848,-4.445,0.233,-7.66,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29489E+12,849,-4.456,0.232,-7.673,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29491E+12,850,-4.465,0.232,-7.685,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29492E+12,851,-4.475,0.231,-7.698,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29494E+12,852,-4.493,0.23,-7.723,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29497E+12,853,-4.503,0.229,-7.735,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29499E+12,854,-4.512,0.229,-7.748,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29501E+12,855,-4.531,0.228,-7.772,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29504E+12,856,-4.541,0.227,-7.785,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29506E+12,857,-4.551,0.227,-7.797,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29508E+12,858,-4.569,0.226,-7.821,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29511E+12,859,-4.58,0.225,-7.834,-0.14,0.3,0.04,0.94,-0.29,0.61,0.08
3.29512E+12,860,-4.598,0.224,-7.858,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29516E+12,861,-4.608,0.224,-7.87,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29517E+12,862,-4.619,0.224,-7.882,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29519E+12,863,-4.638,0.222,-7.905,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29522E+12,864,-4.648,0.221,-7.917,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29524E+12,865,-4.657,0.221,-7.929,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29526E+12,866,-4.667,0.221,-7.942,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29527E+12,867,-4.683,0.219,-7.964,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29531E+12,868,-4.692,0.219,-7.977,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29532E+12,869,-4.701,0.219,-7.989,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29534E+12,870,-4.717,0.217,-8.011,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29537E+12,871,-4.726,0.217,-8.023,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29539E+12,872,-4.741,0.216,-8.045,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29542E+12,873,-4.75,0.215,-8.057,-0.14,0.3,0.04,0.94,-0.29,0.61,0.09
3.29544E+12,874,-4.766,0.214,-8.08,-0.14,0.3,0.05,0.94,-0.29,0.61,0.09
3.29547E+12,875,-4.775,0.213,-8.091,-0.14,0.3,0.05,0.94,-0.29,0.61,0.09
3.29549E+12,876,-4.791,0.212,-8.114,-0.14,0.3,0.05,0.94,-0.29,0.61,0.09
3.29552E+12,877,-4.799,0.212,-8.125,-0.14,0.3,0.05,0.94,-0.29,0.61,0.09
3.29554E+12,878,-4.815,0.211,-8.147,-0.14,0.3,0.05,0.94,-0.29,0.61,0.09
3.29557E+12,879,-4.824,0.21,-8.158,-0.14,0.3,0.05,0.94,-0.29,0.61,0.09
3.29559E+12,880,-4.839,0.209,-8.18,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29562E+12,881,-4.847,0.208,-8.191,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29564E+12,882,-4.862,0.207,-8.211,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29567E+12,883,-4.877,0.206,-8.232,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29571E+12,884,-4.885,0.205,-8.243,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29572E+12,885,-4.899,0.205,-8.263,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29576E+12,886,-4.907,0.205,-8.274,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29577E+12,887,-4.921,0.204,-8.293,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29581E+12,888,-4.928,0.203,-8.303,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29582E+12,889,-4.941,0.203,-8.323,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29586E+12,890,-4.947,0.203,-8.333,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29587E+12,891,-4.953,0.203,-8.343,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29589E+12,892,-4.959,0.203,-8.352,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29591E+12,893,-4.965,0.203,-8.362,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29593E+12,894,-4.977,0.203,-8.381,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29596E+12,895,-4.983,0.203,-8.391,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29597E+12,896,-4.989,0.202,-8.4,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29599E+12,897,-5.001,0.201,-8.419,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29602E+12,898,-5.007,0.201,-8.429,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29604E+12,899,-5.014,0.201,-8.438,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29606E+12,900,-5.019,0.2,-8.448,-0.14,0.3,0.05,0.94,-0.29,0.61,0.1
3.29607E+12,901,-5.025,0.2,-8.457,-0.14,0.3,0.05,0.94,-0.3,0.61,0.1
3.29609E+12,902,-5.032,0.2,-8.466,-0.14,0.3,0.05,0.94,-0.3,0.61,0.1
3.29611E+12,903,-5.038,0.199,-8.476,-0.14,0.3,0.05,0.94,-0.3,0.61,0.1
3.29612E+12,904,-5.044,0.198,-8.486,-0.14,0.3,0.05,0.94,-0.3,0.61,0.1
3.29614E+12,905,-5.051,0.198,-8.495,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29616E+12,906,-5.057,0.198,-8.505,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29617E+12,907,-5.063,0.197,-8.514,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29619E+12,908,-5.069,0.197,-8.524,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29621E+12,909,-5.075,0.197,-8.534,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29622E+12,910,-5.081,0.197,-8.543,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29624E+12,911,-5.087,0.197,-8.551,-0.15,0.3,0.05,0.94,-0.3,0.61,0.09
3.29626E+12,912,-5.093,0.197,-8.56,-0.15,0.3,0.05,0.94,-0.3,0.61,0.09
3.29627E+12,913,-5.1,0.196,-8.57,-0.15,0.3,0.05,0.94,-0.3,0.61,0.09
